"descricao","rotulo","cod_configuracao","cod_medicao","cod_unidade_operacional","dt_registro_programada","status_liberacao","valor"
DOSAGENS,Conc. Sulfato,1330,21640198,73,2020-10-25 04:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21640204,73,2020-10-25 04:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21640210,73,2020-10-25 04:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21640216,73,2020-10-25 04:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21640222,73,2020-10-25 04:00:00,R,17.0000
DOSAGENS,Conc. Flúor,1340,21640228,73,2020-10-25 04:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21640234,73,2020-10-25 04:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21643144,73,2020-10-25 04:00:00,R,1141.0000
DOSAGENS,Dosagem Polímero,1329,21643145,73,2020-10-25 04:00:00,R,10.3000
DOSAGENS,Dosagem Sulfato,1333,21643146,73,2020-10-25 04:00:00,R,167.7000
DOSAGENS,Dosagem Flúor,1342,21643147,73,2020-10-25 04:00:00,R,17.3200
RESERVATÓRIO,Nível,1325,21643148,73,2020-10-25 04:00:00,R,86.0000
ÁGUA BRUTA,Cor,1343,21643149,73,2020-10-25 04:00:00,R,113.0000
ÁGUA BRUTA,Turbidez,1344,21643150,73,2020-10-25 04:00:00,R,47.9000
ÁGUA BRUTA,pH,1345,21643151,73,2020-10-25 04:00:00,R,6.7700
ÁGUA BRUTA,Alcalinidade,1346,21643152,73,2020-10-25 04:00:00,R,11.0000
ÁGUA COAGULADA,Turbidez,1347,21643153,73,2020-10-25 04:00:00,R,50.0000
ÁGUA COAGULADA,pH,1348,21643154,73,2020-10-25 04:00:00,R,5.4100
ÁGUA COAGULADA,Cloro Residual ,5599,21643155,73,2020-10-25 04:00:00,R,0.3000
COND. AMBIENTAIS,Temp. ar,1349,21643156,73,2020-10-25 04:00:00,R,22.0000
ÁGUA TRATADA,Cor,1356,21643157,73,2020-10-25 04:00:00,R,4.0000
ÁGUA TRATADA,Turbidez,1357,21643158,73,2020-10-25 04:00:00,R,0.7400
ÁGUA TRATADA,pH,1358,21643159,73,2020-10-25 04:00:00,R,6.9600
ÁGUA TRATADA,Alcalinidade,1359,21643160,73,2020-10-25 04:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,21643161,73,2020-10-25 04:00:00,R,1.9300
ÁGUA TRATADA,Íon Flúor,1362,21643162,73,2020-10-25 04:00:00,R,0.7400
DOSAGENS,Conc. Polímero,1326,21640181,73,2020-10-25 05:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21640187,73,2020-10-25 05:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21640193,73,2020-10-25 05:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21640199,73,2020-10-25 05:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21640205,73,2020-10-25 05:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21640211,73,2020-10-25 05:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21640217,73,2020-10-25 05:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21640223,73,2020-10-25 05:00:00,R,17.0000
DOSAGENS,Conc. Flúor,1340,21640229,73,2020-10-25 05:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21640235,73,2020-10-25 05:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21643815,73,2020-10-25 05:00:00,R,1147.0000
DOSAGENS,Dosagem Polímero,1329,21643816,73,2020-10-25 05:00:00,R,10.3600
DOSAGENS,Dosagem Sulfato,1333,21643817,73,2020-10-25 05:00:00,R,168.5800
DOSAGENS,Dosagem Flúor,1342,21643818,73,2020-10-25 05:00:00,R,17.4100
RESERVATÓRIO,Nível,1325,21643819,73,2020-10-25 05:00:00,R,87.0000
FILTROS,Filtro 1,1350,21643820,73,2020-10-25 05:00:00,R,0.6600
FILTROS,Filtro 2,1351,21643821,73,2020-10-25 05:00:00,R,0.7100
FILTROS,Filtro 3,1352,21643822,73,2020-10-25 05:00:00,R,0.5500
FILTROS,Filtro 4,1353,21643823,73,2020-10-25 05:00:00,R,0.6300
FILTROS,Filtro 5,1354,21643824,73,2020-10-25 05:00:00,R,0.5900
FILTROS,Filtro 6,1355,21643825,73,2020-10-25 05:00:00,R,0.6100
ÁGUA TRATADA,Cloro residual,1360,21643826,73,2020-10-25 05:00:00,R,1.9500
DOSAGENS,Conc. Polímero,1326,21640182,73,2020-10-25 06:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21640188,73,2020-10-25 06:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21640194,73,2020-10-25 06:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21640200,73,2020-10-25 06:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21640206,73,2020-10-25 06:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21640212,73,2020-10-25 06:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21640218,73,2020-10-25 06:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21640224,73,2020-10-25 06:00:00,R,17.0000
DOSAGENS,Conc. Flúor,1340,21640230,73,2020-10-25 06:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21640236,73,2020-10-25 06:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21644955,73,2020-10-25 06:00:00,R,1512.0000
DOSAGENS,Dosagem Polímero,1329,21644956,73,2020-10-25 06:00:00,R,13.6500
DOSAGENS,Dosagem Sulfato,1333,21644957,73,2020-10-25 06:00:00,R,222.2300
DOSAGENS,Dosagem Flúor,1342,21644958,73,2020-10-25 06:00:00,R,22.9500
RESERVATÓRIO,Nível,1325,21644959,73,2020-10-25 06:00:00,R,77.0000
ÁGUA BRUTA,Cor,1343,21644960,73,2020-10-25 06:00:00,R,119.0000
ÁGUA BRUTA,Turbidez,1344,21644961,73,2020-10-25 06:00:00,R,56.7000
ÁGUA BRUTA,pH,1345,21644962,73,2020-10-25 06:00:00,R,6.7700
ÁGUA BRUTA,Alcalinidade,1346,21644963,73,2020-10-25 06:00:00,R,11.0000
ÁGUA COAGULADA,Turbidez,1347,21644964,73,2020-10-25 06:00:00,R,58.6000
ÁGUA COAGULADA,pH,1348,21644965,73,2020-10-25 06:00:00,R,5.3400
ÁGUA COAGULADA,Cloro Residual ,5599,21644966,73,2020-10-25 06:00:00,R,0.3000
COND. AMBIENTAIS,Temp. ar,1349,21644967,73,2020-10-25 06:00:00,R,22.0000
ÁGUA TRATADA,Cor,1356,21644968,73,2020-10-25 06:00:00,R,4.0000
ÁGUA TRATADA,Turbidez,1357,21644969,73,2020-10-25 06:00:00,R,0.8100
ÁGUA TRATADA,pH,1358,21644970,73,2020-10-25 06:00:00,R,7.0100
ÁGUA TRATADA,Alcalinidade,1359,21644971,73,2020-10-25 06:00:00,R,20.0000
ÁGUA TRATADA,Cloro residual,1360,21644972,73,2020-10-25 06:00:00,R,1.9300
ÁGUA TRATADA,Íon Flúor,1362,21644973,73,2020-10-25 06:00:00,R,0.7300
ENTRADA DA ETA,Vazão afluente,1324,21646112,73,2020-10-25 07:00:00,R,1417.0000
DOSAGENS,Dosagem Polímero,1329,21646113,73,2020-10-25 07:00:00,R,12.7900
DOSAGENS,Dosagem Sulfato,1333,21646114,73,2020-10-25 07:00:00,R,208.2600
DOSAGENS,Dosagem Flúor,1342,21646115,73,2020-10-25 07:00:00,R,21.5100
RESERVATÓRIO,Nível,1325,21646116,73,2020-10-25 07:00:00,R,81.0000
DOSAGENS,Conc. Polímero,1326,21646117,73,2020-10-25 07:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646128,73,2020-10-25 07:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646139,73,2020-10-25 07:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646150,73,2020-10-25 07:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646161,73,2020-10-25 07:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646172,73,2020-10-25 07:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21646183,73,2020-10-25 07:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21646194,73,2020-10-25 07:00:00,R,18.0000
DOSAGENS,Conc. Flúor,1340,21646199,73,2020-10-25 07:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646210,73,2020-10-25 07:00:00,R,1.2038
FILTROS,Filtro 1,1350,21646221,73,2020-10-25 07:00:00,R,0.7500
FILTROS,Filtro 2,1351,21646222,73,2020-10-25 07:00:00,R,0.3500
FILTROS,Filtro 3,1352,21646223,73,2020-10-25 07:00:00,R,0.4800
FILTROS,Filtro 4,1353,21646224,73,2020-10-25 07:00:00,R,0.5900
FILTROS,Filtro 5,1354,21646225,73,2020-10-25 07:00:00,R,0.6600
FILTROS,Filtro 6,1355,21646226,73,2020-10-25 07:00:00,R,0.6900
ÁGUA TRATADA,Cloro residual,1360,21646227,73,2020-10-25 07:00:00,R,1.7600
DOSAGENS,Conc. Polímero,1326,21646118,73,2020-10-25 08:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646129,73,2020-10-25 08:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646140,73,2020-10-25 08:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646151,73,2020-10-25 08:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646162,73,2020-10-25 08:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646173,73,2020-10-25 08:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21646184,73,2020-10-25 08:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21646195,73,2020-10-25 08:00:00,R,18.0000
DOSAGENS,Conc. Flúor,1340,21646200,73,2020-10-25 08:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646211,73,2020-10-25 08:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21647403,73,2020-10-25 08:00:00,R,1381.0000
DOSAGENS,Dosagem Polímero,1329,21647404,73,2020-10-25 08:00:00,R,12.4700
DOSAGENS,Dosagem Sulfato,1333,21647405,73,2020-10-25 08:00:00,R,202.9700
DOSAGENS,Dosagem Flúor,1342,21647406,73,2020-10-25 08:00:00,R,20.9600
RESERVATÓRIO,Nível,1325,21647407,73,2020-10-25 08:00:00,R,82.0000
ÁGUA BRUTA,Cor,1343,21647408,73,2020-10-25 08:00:00,R,130.0000
ÁGUA BRUTA,Turbidez,1344,21647409,73,2020-10-25 08:00:00,R,52.8000
ÁGUA BRUTA,pH,1345,21647410,73,2020-10-25 08:00:00,R,6.7700
ÁGUA BRUTA,Alcalinidade,1346,21647411,73,2020-10-25 08:00:00,R,10.8000
ÁGUA COAGULADA,Turbidez,1347,21647412,73,2020-10-25 08:00:00,R,59.3000
ÁGUA COAGULADA,pH,1348,21647413,73,2020-10-25 08:00:00,R,5.3600
ÁGUA COAGULADA,Cloro Residual ,5599,21647414,73,2020-10-25 08:00:00,R,0.3200
COND. AMBIENTAIS,Temp. ar,1349,21647415,73,2020-10-25 08:00:00,R,21.9000
ÁGUA TRATADA,Cor,1356,21647416,73,2020-10-25 08:00:00,R,5.0000
ÁGUA TRATADA,Turbidez,1357,21647417,73,2020-10-25 08:00:00,R,1.2000
ÁGUA TRATADA,pH,1358,21647418,73,2020-10-25 08:00:00,R,6.8000
ÁGUA TRATADA,Alcalinidade,1359,21647419,73,2020-10-25 08:00:00,R,19.6000
ÁGUA TRATADA,Cloro residual,1360,21647420,73,2020-10-25 08:00:00,R,1.7100
ÁGUA TRATADA,Íon Flúor,1362,21647421,73,2020-10-25 08:00:00,R,0.7200
DOSAGENS,Conc. Polímero,1326,21646119,73,2020-10-25 09:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646130,73,2020-10-25 09:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646141,73,2020-10-25 09:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646152,73,2020-10-25 09:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646163,73,2020-10-25 09:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646174,73,2020-10-25 09:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21646185,73,2020-10-25 09:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21646196,73,2020-10-25 09:00:00,R,18.0000
DOSAGENS,Conc. Flúor,1340,21646201,73,2020-10-25 09:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646212,73,2020-10-25 09:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21648734,73,2020-10-25 09:00:00,R,1373.0000
DOSAGENS,Dosagem Polímero,1329,21648735,73,2020-10-25 09:00:00,R,12.4000
DOSAGENS,Dosagem Sulfato,1333,21648736,73,2020-10-25 09:00:00,R,201.8000
DOSAGENS,Dosagem Flúor,1342,21648737,73,2020-10-25 09:00:00,R,20.8400
RESERVATÓRIO,Nível,1325,21648738,73,2020-10-25 09:00:00,R,81.0000
FILTROS,Filtro 1,1350,21648739,73,2020-10-25 09:00:00,R,0.6600
FILTROS,Filtro 2,1351,21648740,73,2020-10-25 09:00:00,R,0.5800
FILTROS,Filtro 3,1352,21648741,73,2020-10-25 09:00:00,R,0.5200
FILTROS,Filtro 4,1353,21648742,73,2020-10-25 09:00:00,R,0.4900
FILTROS,Filtro 5,1354,21648743,73,2020-10-25 09:00:00,R,0.5200
FILTROS,Filtro 6,1355,21648744,73,2020-10-25 09:00:00,R,0.6200
ÁGUA TRATADA,Cloro residual,1360,21648745,73,2020-10-25 09:00:00,R,1.7500
DOSAGENS,Conc. Polímero,1326,21646120,73,2020-10-25 10:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646131,73,2020-10-25 10:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646142,73,2020-10-25 10:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646153,73,2020-10-25 10:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646164,73,2020-10-25 10:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646175,73,2020-10-25 10:00:00,R,18.0000
DOSAGENS,Cloro Pré,1338,21646186,73,2020-10-25 10:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21646197,73,2020-10-25 10:00:00,R,18.0000
DOSAGENS,Conc. Flúor,1340,21646202,73,2020-10-25 10:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646213,73,2020-10-25 10:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21649633,73,2020-10-25 10:00:00,R,1780.0000
DOSAGENS,Dosagem Polímero,1329,21649634,73,2020-10-25 10:00:00,R,16.0700
DOSAGENS,Dosagem Sulfato,1333,21649635,73,2020-10-25 10:00:00,R,261.6100
DOSAGENS,Dosagem Flúor,1342,21649636,73,2020-10-25 10:00:00,R,27.0200
RESERVATÓRIO,Nível,1325,21649637,73,2020-10-25 10:00:00,R,78.0000
ÁGUA BRUTA,Cor,1343,21649638,73,2020-10-25 10:00:00,R,160.0000
ÁGUA BRUTA,Turbidez,1344,21649639,73,2020-10-25 10:00:00,R,73.9000
ÁGUA BRUTA,pH,1345,21649640,73,2020-10-25 10:00:00,R,6.8000
ÁGUA BRUTA,Alcalinidade,1346,21649641,73,2020-10-25 10:00:00,R,10.8000
ÁGUA COAGULADA,Turbidez,1347,21649642,73,2020-10-25 10:00:00,R,78.6000
ÁGUA COAGULADA,pH,1348,21649643,73,2020-10-25 10:00:00,R,5.2500
ÁGUA COAGULADA,Cloro Residual ,5599,21649644,73,2020-10-25 10:00:00,R,0.3000
COND. AMBIENTAIS,Temp. ar,1349,21649645,73,2020-10-25 10:00:00,R,24.0000
ÁGUA TRATADA,Cor,1356,21649646,73,2020-10-25 10:00:00,R,5.0000
ÁGUA TRATADA,Turbidez,1357,21649647,73,2020-10-25 10:00:00,R,1.3000
ÁGUA TRATADA,pH,1358,21649648,73,2020-10-25 10:00:00,R,6.7800
ÁGUA TRATADA,Alcalinidade,1359,21649649,73,2020-10-25 10:00:00,R,19.6000
ÁGUA TRATADA,Cloro residual,1360,21649650,73,2020-10-25 10:00:00,R,1.7300
ÁGUA TRATADA,Íon Flúor,1362,21649651,73,2020-10-25 10:00:00,R,0.6400
DOSAGENS,Conc. Polímero,1326,21646121,73,2020-10-25 11:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646132,73,2020-10-25 11:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646143,73,2020-10-25 11:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646154,73,2020-10-25 11:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646165,73,2020-10-25 11:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646176,73,2020-10-25 11:00:00,R,20.0000
DOSAGENS,Cloro Pré,1338,21646187,73,2020-10-25 11:00:00,R,3.0000
DOSAGENS,Cloro Pós,1339,21646198,73,2020-10-25 11:00:00,R,21.0000
DOSAGENS,Conc. Flúor,1340,21646203,73,2020-10-25 11:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646214,73,2020-10-25 11:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21651416,73,2020-10-25 11:00:00,R,2170.0000
DOSAGENS,Dosagem Polímero,1329,21651417,73,2020-10-25 11:00:00,R,19.5900
DOSAGENS,Dosagem Sulfato,1333,21651418,73,2020-10-25 11:00:00,R,354.3700
DOSAGENS,Dosagem Flúor,1342,21651419,73,2020-10-25 11:00:00,R,32.9400
RESERVATÓRIO,Nível,1325,21651420,73,2020-10-25 11:00:00,R,76.0000
ÁGUA BRUTA,Turbidez,1344,21651421,73,2020-10-25 11:00:00,R,119.0000
FILTROS,Filtro 1,1350,21651422,73,2020-10-25 11:00:00,R,0.9800
FILTROS,Filtro 2,1351,21651423,73,2020-10-25 11:00:00,R,0.7800
FILTROS,Filtro 3,1352,21651424,73,2020-10-25 11:00:00,R,0.7700
FILTROS,Filtro 4,1353,21651425,73,2020-10-25 11:00:00,R,1.3200
FILTROS,Filtro 5,1354,21651426,73,2020-10-25 11:00:00,R,1.4200
FILTROS,Filtro 6,1355,21651427,73,2020-10-25 11:00:00,R,1.5200
ÁGUA TRATADA,Cloro residual,1360,21651428,73,2020-10-25 11:00:00,R,2.0000
DOSAGENS,Conc. Polímero,1326,21646122,73,2020-10-25 12:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646133,73,2020-10-25 12:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646144,73,2020-10-25 12:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646155,73,2020-10-25 12:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646166,73,2020-10-25 12:00:00,R,1.3220
DOSAGENS,Dosagem Sulfato,1332,21646177,73,2020-10-25 12:00:00,R,20.0000
DOSAGENS,Cloro Pré,1338,21646188,73,2020-10-25 12:00:00,R,3.0000
DOSAGENS,Conc. Flúor,1340,21646204,73,2020-10-25 12:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646215,73,2020-10-25 12:00:00,R,1.2038
DOSAGENS,Dosagem Sulfato,1333,21652870,73,2020-10-25 12:00:00,R,356.5000
ENTRADA DA ETA,Vazão afluente,1324,21652871,73,2020-10-25 12:00:00,R,2183.0000
DOSAGENS,Dosagem Polímero,1329,21652872,73,2020-10-25 12:00:00,R,19.7100
DOSAGENS,Dosagem Flúor,1342,21652873,73,2020-10-25 12:00:00,R,33.1400
RESERVATÓRIO,Nível,1325,21652874,73,2020-10-25 12:00:00,R,79.0000
DOSAGENS,Cloro Pós,1339,21652875,73,2020-10-25 12:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21652876,73,2020-10-25 12:00:00,R,260.0000
ÁGUA BRUTA,Turbidez,1344,21652877,73,2020-10-25 12:00:00,R,177.0000
ÁGUA BRUTA,pH,1345,21652878,73,2020-10-25 12:00:00,R,6.8600
ÁGUA BRUTA,Alcalinidade,1346,21652879,73,2020-10-25 12:00:00,R,9.8000
ÁGUA COAGULADA,Turbidez,1347,21652880,73,2020-10-25 12:00:00,R,189.0000
ÁGUA COAGULADA,pH,1348,21652881,73,2020-10-25 12:00:00,R,5.5000
ÁGUA COAGULADA,Cloro Residual ,5599,21652882,73,2020-10-25 12:00:00,R,0.3000
COND. AMBIENTAIS,Temp. ar,1349,21652883,73,2020-10-25 12:00:00,R,23.7000
ÁGUA TRATADA,Cor,1356,21652884,73,2020-10-25 12:00:00,R,5.0000
ÁGUA TRATADA,Turbidez,1357,21652885,73,2020-10-25 12:00:00,R,1.1600
ÁGUA TRATADA,pH,1358,21652886,73,2020-10-25 12:00:00,R,6.6600
ÁGUA TRATADA,Alcalinidade,1359,21652887,73,2020-10-25 12:00:00,R,19.6000
ÁGUA TRATADA,Cloro residual,1360,21652888,73,2020-10-25 12:00:00,R,1.8200
ÁGUA TRATADA,Íon Flúor,1362,21652889,73,2020-10-25 12:00:00,R,0.7200
DOSAGENS,Conc. Polímero,1326,21646123,73,2020-10-25 13:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646134,73,2020-10-25 13:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646145,73,2020-10-25 13:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646156,73,2020-10-25 13:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646167,73,2020-10-25 13:00:00,R,1.3220
DOSAGENS,Cloro Pré,1338,21646189,73,2020-10-25 13:00:00,R,3.0000
DOSAGENS,Conc. Flúor,1340,21646205,73,2020-10-25 13:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646216,73,2020-10-25 13:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21653396,73,2020-10-25 13:00:00,R,1985.0000
DOSAGENS,Dosagem Polímero,1329,21653397,73,2020-10-25 13:00:00,R,17.9200
DOSAGENS,Dosagem Sulfato,1333,21653398,73,2020-10-25 13:00:00,R,324.1600
DOSAGENS,Dosagem Flúor,1342,21653399,73,2020-10-25 13:00:00,R,30.1300
RESERVATÓRIO,Nível,1325,21653400,73,2020-10-25 13:00:00,R,83.0000
DOSAGENS,Dosagem Sulfato,1332,21653401,73,2020-10-25 13:00:00,R,20.0000
DOSAGENS,Cloro Pós,1339,21653402,73,2020-10-25 13:00:00,R,21.0000
FILTROS,Filtro 1,1350,21653403,73,2020-10-25 13:00:00,R,1.2500
FILTROS,Filtro 2,1351,21653404,73,2020-10-25 13:00:00,R,2.1300
FILTROS,Filtro 3,1352,21653405,73,2020-10-25 13:00:00,R,2.3200
FILTROS,Filtro 4,1353,21653406,73,2020-10-25 13:00:00,R,1.8900
FILTROS,Filtro 5,1354,21653407,73,2020-10-25 13:00:00,R,1.3300
FILTROS,Filtro 6,1355,21653408,73,2020-10-25 13:00:00,R,2.2500
ÁGUA TRATADA,Cloro residual,1360,21653409,73,2020-10-25 13:00:00,R,1.7700
ÁGUA BRUTA,Turbidez,1344,21656097,73,2020-10-25 13:00:00,R,231.0000
DOSAGENS,Conc. Polímero,1326,21646124,73,2020-10-25 14:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646135,73,2020-10-25 14:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646146,73,2020-10-25 14:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646157,73,2020-10-25 14:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646168,73,2020-10-25 14:00:00,R,1.3220
DOSAGENS,Cloro Pré,1338,21646190,73,2020-10-25 14:00:00,R,3.0000
DOSAGENS,Conc. Flúor,1340,21646206,73,2020-10-25 14:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646217,73,2020-10-25 14:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21655050,73,2020-10-25 14:00:00,R,1970.0000
DOSAGENS,Dosagem Polímero,1329,21655051,73,2020-10-25 14:00:00,R,17.7900
DOSAGENS,Dosagem Sulfato,1333,21655052,73,2020-10-25 14:00:00,R,353.8800
DOSAGENS,Dosagem Flúor,1342,21655053,73,2020-10-25 14:00:00,R,29.9000
RESERVATÓRIO,Nível,1325,21655054,73,2020-10-25 14:00:00,R,75.0000
DOSAGENS,Dosagem Sulfato,1332,21655055,73,2020-10-25 14:00:00,R,22.0000
DOSAGENS,Cloro Pós,1339,21655056,73,2020-10-25 14:00:00,R,21.0000
ÁGUA BRUTA,Cor,1343,21655057,73,2020-10-25 14:00:00,R,280.0000
ÁGUA BRUTA,Turbidez,1344,21655058,73,2020-10-25 14:00:00,R,232.0000
ÁGUA BRUTA,pH,1345,21655059,73,2020-10-25 14:00:00,R,6.8000
ÁGUA BRUTA,Alcalinidade,1346,21655060,73,2020-10-25 14:00:00,R,9.8000
ÁGUA COAGULADA,Turbidez,1347,21655061,73,2020-10-25 14:00:00,R,254.0000
ÁGUA COAGULADA,pH,1348,21655062,73,2020-10-25 14:00:00,R,5.3500
ÁGUA COAGULADA,Cloro Residual ,5599,21655063,73,2020-10-25 14:00:00,R,0.3200
COND. AMBIENTAIS,Temp. ar,1349,21655064,73,2020-10-25 14:00:00,R,23.8000
ÁGUA TRATADA,Cor,1356,21655065,73,2020-10-25 14:00:00,R,6.0000
ÁGUA TRATADA,Turbidez,1357,21655066,73,2020-10-25 14:00:00,R,1.8600
ÁGUA TRATADA,pH,1358,21655067,73,2020-10-25 14:00:00,R,6.7000
ÁGUA TRATADA,Alcalinidade,1359,21655068,73,2020-10-25 14:00:00,R,19.6000
ÁGUA TRATADA,Cloro residual,1360,21655069,73,2020-10-25 14:00:00,R,1.8500
ÁGUA TRATADA,Íon Flúor,1362,21655070,73,2020-10-25 14:00:00,R,0.8000
DOSAGENS,Conc. Polímero,1326,21646125,73,2020-10-25 15:00:00,R,0.5000
DOSAGENS,Dens. Polímero,1327,21646136,73,2020-10-25 15:00:00,R,1.4000
DOSAGENS,Dosagem Polímero,1328,21646147,73,2020-10-25 15:00:00,R,0.0100
DOSAGENS,Conc. Sulfato,1330,21646158,73,2020-10-25 15:00:00,R,46.3200
DOSAGENS,Dens. Sulfato,1331,21646169,73,2020-10-25 15:00:00,R,1.3220
DOSAGENS,Cloro Pré,1338,21646191,73,2020-10-25 15:00:00,R,3.0000
DOSAGENS,Conc. Flúor,1340,21646207,73,2020-10-25 15:00:00,R,23.0000
DOSAGENS,Dens. Flúor,1341,21646218,73,2020-10-25 15:00:00,R,1.2038
ENTRADA DA ETA,Vazão afluente,1324,21656089,73,2020-10-25 15:00:00,R,1912.0000
DOSAGENS,Dosagem Polímero,1329,21656090,73,2020-10-25 15:00:00,R,17.2600
DOSAGENS,Dosagem Sulfato,1333,21656091,73,2020-10-25 15:00:00,R,343.4600
DOSAGENS,Dosagem Flúor,1342,21656092,73,2020-10-25 15:00:00,R,29.0200
RESERVATÓRIO,Nível,1325,21656093,73,2020-10-25 15:00:00,R,75.0000
DOSAGENS,Dosagem Sulfato,1332,21656094,73,2020-10-25 15:00:00,R,22.0000
DOSAGENS,Cloro Pós,1339,21656095,73,2020-10-25 15:00:00,R,21.0000
ÁGUA BRUTA,Turbidez,1344,21656096,73,2020-10-25 15:00:00,R,231.0000
FILTROS,Filtro 1,1350,21656098,73,2020-10-25 15:00:00,R,2.3200
FILTROS,Filtro 2,1351,21656099,73,2020-10-25 15:00:00,R,1.2500
